filename,iou,group_syntax_success_rate,coordinate_mae,mae_s,mae_q,mae_f,inference_time,first_token_latency
test29.gcode,0.9999999999994451,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test290.gcode,0.9998207598780555,1.0,1.0000722065874173e-05,0.0,0.0,0.0,12.014521,0.0
test291.gcode,0.9998442471604018,1.0,9.192661574513028e-06,0.0,0.0,0.0,12.014521,0.0
test292.gcode,0.999816337171958,1.0,8.08617798891767e-06,0.0,0.0,0.0,12.014521,0.0
test293.gcode,0.9998070996449248,1.0,1.1345701345376942e-05,0.0,0.0,0.0,12.014521,0.0
test294.gcode,0.9998202732567597,1.0,8.004994260079189e-06,0.0,0.0,0.0,12.014521,0.0
test295.gcode,0.9998449669932344,1.0,6.490276569145933e-06,0.0,0.0,0.0,12.014521,0.0
test296.gcode,0.9998046697471255,1.0,1.1385635128979766e-05,0.0,0.0,0.0,12.014521,0.0
test297.gcode,0.9998201633988513,1.0,1.0665907005262541e-05,0.0,0.0,0.0,12.014521,0.0
test298.gcode,0.9998058589823338,1.0,8.065211549706324e-06,0.0,0.0,0.0,12.014521,0.0
test299.gcode,0.9998177180336263,1.0,9.101358745141752e-06,0.0,0.0,0.0,12.014521,0.0
test3.gcode,0.9999999999998376,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test30.gcode,0.9999944965324666,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test300.gcode,0.9998071918035756,1.0,1.120257833307495e-05,0.0,0.0,0.0,12.014521,0.0
test301.gcode,0.9998035495713291,1.0,1.1064589619288635e-05,0.0,0.0,0.0,12.014521,0.0
test302.gcode,0.9998225107703493,1.0,8.020240953966677e-06,0.0,0.0,0.0,12.014521,0.0
test303.gcode,0.9998135040726196,1.0,8.296495346955807e-06,0.0,0.0,0.0,12.014521,0.0
test304.gcode,0.9997949527301181,1.0,9.90099141171946e-06,0.0,0.0,0.0,12.014521,0.0
test305.gcode,0.9998277784208883,1.0,8.565253091857701e-06,0.0,0.0,0.0,12.014521,0.0
test306.gcode,0.9997987640971777,1.0,1.1837842714464756e-05,0.0,0.0,0.0,12.014521,0.0
test307.gcode,0.9998037756286994,1.0,1.1273259803052495e-05,0.0,0.0,0.0,12.014521,0.0
test308.gcode,0.9998167969264964,1.0,7.863779510108103e-06,0.0,0.0,0.0,12.014521,0.0
test309.gcode,0.9998214804479394,1.0,1.1354360481995526e-05,0.0,0.0,0.0,12.014521,0.0
test31.gcode,0.999999999999834,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test310.gcode,0.9997971307356145,1.0,8.684360844652768e-06,0.0,0.0,0.0,12.014521,0.0
test311.gcode,0.9998147203902433,1.0,7.95600493527061e-06,0.0,0.0,0.0,12.014521,0.0
test312.gcode,0.9998260612307782,1.0,9.250067653932173e-06,0.0,0.0,0.0,12.014521,0.0
test313.gcode,0.999815748249894,1.0,7.769397555960448e-06,0.0,0.0,0.0,12.014521,0.0
test314.gcode,0.9998173464712408,1.0,1.022825484696651e-05,0.0,0.0,0.0,12.014521,0.0
test315.gcode,0.9998108040656404,1.0,1.0166319344903586e-05,0.0,0.0,0.0,12.014521,0.0
test316.gcode,0.9998124400684915,1.0,1.0092780152440677e-05,0.0,0.0,0.0,12.014521,0.0
test317.gcode,0.9998229271768149,1.0,1.0335124404443583e-05,0.0,0.0,0.0,12.014521,0.0
test318.gcode,0.9998278650313077,1.0,9.236948160133916e-06,0.0,0.0,0.0,12.014521,0.0
test319.gcode,0.9998337518156424,1.0,7.954223433070989e-06,0.0,0.0,0.0,12.014521,0.0
test32.gcode,0.9999999999998749,1.0,7.105427357601002e-15,0.0,0.0,0.0,12.014521,0.0
test320.gcode,0.9998367972785546,1.0,8.49898081240157e-06,0.0,0.0,0.0,12.014521,0.0
test321.gcode,0.9998427035534749,1.0,7.843214321972193e-06,0.0,0.0,0.0,12.014521,0.0
test322.gcode,0.9998021223806942,1.0,1.1827884162111178e-05,0.0,0.0,0.0,12.014521,0.0
test323.gcode,0.999848847376096,1.0,8.416343365809593e-06,0.0,0.0,0.0,12.014521,0.0
test324.gcode,0.999825202752273,1.0,6.567792461916754e-06,0.0,0.0,0.0,12.014521,0.0
test325.gcode,0.999836354224857,1.0,7.202321614046119e-06,0.0,0.0,0.0,12.014521,0.0
test326.gcode,0.9998307744951974,1.0,8.47274600903351e-06,0.0,0.0,0.0,12.014521,0.0
test327.gcode,0.9998190173275987,1.0,8.92794939896003e-06,0.0,0.0,0.0,12.014521,0.0
test328.gcode,0.9998364781940399,1.0,7.487615088159685e-06,0.0,0.0,0.0,12.014521,0.0
test329.gcode,0.9998272808292934,1.0,8.602691878091879e-06,0.0,0.0,0.0,12.014521,0.0
test33.gcode,0.9999999999999608,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test330.gcode,0.9998170284997675,1.0,1.1155279933554938e-05,0.0,0.0,0.0,12.014521,0.0
test331.gcode,0.9998107298733234,1.0,1.0015116741467016e-05,0.0,0.0,0.0,12.014521,0.0
test332.gcode,0.9998088018587441,1.0,1.0797715089990121e-05,0.0,0.0,0.0,12.014521,0.0
test333.gcode,0.9997949729879,1.0,9.881512220863046e-06,0.0,0.0,0.0,12.014521,0.0
test334.gcode,0.9998153120700798,1.0,1.0612292581885402e-05,0.0,0.0,0.0,12.014521,0.0
test335.gcode,0.9998178405024437,1.0,7.270083257763396e-06,0.0,0.0,0.0,12.014521,0.0
test336.gcode,0.9997836337745384,1.0,9.752459586870414e-06,0.0,0.0,0.0,12.014521,0.0
