filename,iou,group_syntax_success_rate,coordinate_mae,mae_s,mae_q,mae_f,inference_time,first_token_latency
test163.gcode,0.9998436747242618,1.0,7.376636214924815e-06,0.0,0.0,0.0,12.000052,0.0
test164.gcode,0.9963208593079185,1.0,0.00020196340654270693,0.0,0.0,0.0,12.000052,0.0
test165.gcode,0.9997972867054092,1.0,8.945754893030972e-06,0.0,0.0,0.0,12.000052,0.0
test166.gcode,0.9857127191372739,1.0,0.00038516957011879965,0.0,0.0,0.0,12.000052,0.0
test167.gcode,0.9946442586766028,1.0,0.00024154060950197105,0.0,0.0,0.0,12.000052,0.0
test168.gcode,0.9971084724325436,1.0,9.279889087958512e-06,0.0,0.0,0.0,12.000052,0.0
test169.gcode,0.9998304679278367,1.0,6.738029930288756e-06,0.0,0.0,0.0,12.000052,0.0
test17.gcode,0.9649430505526004,1.0,0.0007778149606299387,0.0,0.0,0.0,12.000052,0.0
test170.gcode,0.954773454630574,1.0,7.344601820809587e-06,0.0,0.0,0.0,12.000052,0.0
test171.gcode,0.9344744271719941,1.0,0.003844541735209304,0.0,0.0,0.0,12.000052,0.0
test172.gcode,0.9997896670784074,1.0,1.1990159990781388e-05,0.0,0.0,0.0,12.000052,0.0
test173.gcode,0.9992090039535138,1.0,8.976553359961365e-06,0.0,0.0,0.0,12.000052,0.0
test174.gcode,0.9683281860259101,1.0,0.0022157289201979557,0.0,0.0,0.0,12.000052,0.0
test175.gcode,0.9983036314747462,1.0,0.0001771632474838897,0.0,0.0,0.0,12.000052,0.0
test176.gcode,0.9850395739933738,1.0,0.00031248295904222876,0.0,0.0,0.0,12.000052,0.0
test177.gcode,0.9997982169841478,1.0,8.25406657594507e-06,0.0,0.0,0.0,12.000052,0.0
test178.gcode,0.9560437532718095,1.0,7.249491912370989e-06,0.0,0.0,0.0,12.000052,0.0
test179.gcode,0.030885727598914097,1.0,0.013733803501750066,0.0,0.0,0.0,12.000052,0.0
test18.gcode,0.9715160678705794,1.0,0.00041051282051285674,0.0,0.0,0.0,12.000052,0.0
test180.gcode,0.9464097358783794,1.0,6.649371413031852e-06,0.0,0.0,0.0,12.000052,0.0
test181.gcode,0.9950289157099439,1.0,0.00035399003426975315,0.0,0.0,0.0,12.000052,0.0
test182.gcode,0.9357466324035129,1.0,6.754638926817266e-05,0.0,0.0,0.0,12.000052,0.0
test183.gcode,0.9997906052149517,1.0,1.148643657036294e-05,0.0,0.0,0.0,12.000052,0.0
test184.gcode,0.9915063739882399,1.0,9.856099213749818e-05,0.0,0.0,0.0,12.000052,0.0
test185.gcode,0.9998147418261287,1.0,9.35787950637576e-06,0.0,0.0,0.0,12.000052,0.0
test186.gcode,0.9837488954151157,1.0,0.0008236348799286869,0.0,0.0,0.0,12.000052,0.0
test187.gcode,0.9996329883230296,1.0,3.5117385142255554e-05,0.0,0.0,0.0,12.000052,0.0
test188.gcode,0.9977306209006649,1.0,8.702889086480833e-06,0.0,0.0,0.0,12.000052,0.0
test189.gcode,0.9998434376376467,1.0,7.165861900954291e-06,0.0,0.0,0.0,12.000052,0.0
test19.gcode,0.8876979385290289,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test190.gcode,0.9998064586718104,1.0,1.2060937271555872e-05,0.0,0.0,0.0,12.000052,0.0
test191.gcode,0.9998109301904039,1.0,1.0138432552569186e-05,0.0,0.0,0.0,12.000052,0.0
test192.gcode,0.9998493759065974,1.0,8.100933274740541e-06,0.0,0.0,0.0,12.000052,0.0
test193.gcode,0.9991832845997365,1.0,3.6999225297954124e-05,0.0,0.0,0.0,12.000052,0.0
test194.gcode,0.9959834981479304,1.0,0.0002070773455293332,0.0,0.0,0.0,12.000052,0.0
test195.gcode,0.9998245488737205,1.0,9.776270700148125e-06,0.0,0.0,0.0,12.000052,0.0
test196.gcode,0.9992945980981821,1.0,6.951405625119118e-05,0.0,0.0,0.0,12.000052,0.0
test197.gcode,0.0389084148936414,1.0,0.03443172567299704,0.0,0.0,0.0,12.000052,0.0
test198.gcode,0.03890896365736334,1.0,0.04678901893911945,0.0,0.0,0.0,12.000052,0.0
test199.gcode,0.9987273161767679,1.0,6.955428669821738e-05,0.0,0.0,0.0,12.000052,0.0
test2.gcode,0.10851389824700337,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test20.gcode,0.9718309859155254,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test200.gcode,0.9981030155944793,1.0,0.00017955726176938127,0.0,0.0,0.0,12.000052,0.0
test201.gcode,0.9989071029536336,1.0,6.282701495739094e-05,0.0,0.0,0.0,12.000052,0.0
test202.gcode,0.9310110089870174,1.0,9.547832719473624e-06,0.0,0.0,0.0,12.000052,0.0
test203.gcode,0.9998303470922338,1.0,6.7380299307865815e-06,0.0,0.0,0.0,12.000052,0.0
test204.gcode,0.9899843700207148,1.0,0.0003369809104769496,0.0,0.0,0.0,12.000052,0.0
test205.gcode,0.9998192998350259,1.0,9.022745767622996e-06,0.0,0.0,0.0,12.000052,0.0
test206.gcode,0.9482002362871376,1.0,8.852250575052045e-05,0.0,0.0,0.0,12.000052,0.0
test207.gcode,0.9998163553288926,1.0,7.772559127531244e-06,0.0,0.0,0.0,12.000052,0.0
test208.gcode,0.9973899079921407,1.0,0.00014917852231854372,0.0,0.0,0.0,12.000052,0.0
test209.gcode,0.9998358261945846,1.0,8.853577041386699e-06,0.0,0.0,0.0,12.000052,0.0
test21.gcode,0.8715618981102891,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test210.gcode,0.9961630312811796,1.0,0.00021806339142693728,0.0,0.0,0.0,12.000052,0.0
test211.gcode,0.9990863449756002,1.0,6.18676163293833e-05,0.0,0.0,0.0,12.000052,0.0
test212.gcode,0.9998201931353672,1.0,1.0650631978131043e-05,0.0,0.0,0.0,12.000052,0.0
test213.gcode,0.9998445354633426,1.0,6.506606693092233e-06,0.0,0.0,0.0,12.000052,0.0
test214.gcode,0.9998240561808931,1.0,9.514281662985012e-06,0.0,0.0,0.0,12.000052,0.0
test215.gcode,0.9932048847725894,1.0,0.00044620848438674173,0.0,0.0,0.0,12.000052,0.0
test216.gcode,0.9997882411508748,1.0,1.2131128775854088e-05,0.0,0.0,0.0,12.000052,0.0
test217.gcode,0.9997249114983395,1.0,2.385346852376884e-05,0.0,0.0,0.0,12.000052,0.0
test218.gcode,0.9998098104614727,1.0,6.98954467533789e-06,0.0,0.0,0.0,12.000052,0.0
test219.gcode,0.9882271775530513,1.0,0.0002808808711183696,0.0,0.0,0.0,12.000052,0.0
test22.gcode,0.973913043477584,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test220.gcode,0.9998243928840463,1.0,8.647721006302123e-06,0.0,0.0,0.0,12.000052,0.0
test221.gcode,0.9994555259226365,1.0,5.867403220335703e-05,0.0,0.0,0.0,12.000052,0.0
test222.gcode,0.9950810097245397,1.0,0.00025595605684361494,0.0,0.0,0.0,12.000052,0.0
test223.gcode,0.9941222992343887,1.0,0.00017704300547595833,0.0,0.0,0.0,12.000052,0.0
test224.gcode,0.9998521052492756,1.0,8.05477366636596e-06,0.0,0.0,0.0,12.000052,0.0
test225.gcode,0.9789407431006546,1.0,0.00012033758654877972,0.0,0.0,0.0,12.000052,0.0
test226.gcode,0.9998186384426236,1.0,8.733980067648744e-06,0.0,0.0,0.0,12.000052,0.0
test227.gcode,0.9983207116314675,1.0,0.0002159416116072264,0.0,0.0,0.0,12.000052,0.0
test228.gcode,0.9998039829363443,1.0,9.399360616119014e-06,0.0,0.0,0.0,12.000052,0.0
test229.gcode,0.9983472568970635,1.0,0.000213251904809516,0.0,0.0,0.0,12.000052,0.0
test23.gcode,0.9655172413793349,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test230.gcode,0.9950796968159793,1.0,0.00044599774237462846,0.0,0.0,0.0,12.000052,0.0
test231.gcode,0.9964318997865617,1.0,9.393943062779122e-06,0.0,0.0,0.0,12.000052,0.0
test232.gcode,0.5781809399100102,1.0,9.463665435035673e-06,0.0,0.0,0.0,12.000052,0.0
test233.gcode,0.9998454651117766,1.0,8.97401868965678e-06,0.0,0.0,0.0,12.000052,0.0
test234.gcode,0.9389288739050361,1.0,7.157984808942878e-05,0.0,0.0,0.0,12.000052,0.0
test235.gcode,0.9126325902166426,1.0,8.390887494726018e-05,0.0,0.0,0.0,12.000052,0.0
test236.gcode,0.9998217152796604,1.0,1.0520921405318203e-05,0.0,0.0,0.0,12.000052,0.0
test237.gcode,0.9998144252066364,1.0,8.870941373838636e-06,0.0,0.0,0.0,12.000052,0.0
test238.gcode,0.9997971021937455,1.0,8.668449191372069e-06,0.0,0.0,0.0,12.000052,0.0
test239.gcode,0.9994114114010355,1.0,4.5529826393647575e-05,0.0,0.0,0.0,12.000052,0.0
test24.gcode,0.024390243902429515,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test240.gcode,0.9620906448010383,1.0,0.0013456508897343833,0.0,0.0,0.0,12.000052,0.0
test241.gcode,0.9998172797495021,1.0,8.16842120480225e-06,0.0,0.0,0.0,12.000052,0.0
test242.gcode,0.9993748965734502,1.0,5.3406425172790424e-05,0.0,0.0,0.0,12.000052,0.0
test243.gcode,0.9978327688587633,1.0,0.00018750364489501174,0.0,0.0,0.0,12.000052,0.0
test244.gcode,0.9598278508213068,1.0,0.0005266753084869997,0.0,0.0,0.0,12.000052,0.0
test245.gcode,0.9998116969545492,1.0,8.908541543480154e-06,0.0,0.0,0.0,12.000052,0.0
test246.gcode,0.9228847221950005,1.0,0.0013847546308052897,0.0,0.0,0.0,12.000052,0.0
test247.gcode,0.9998273509473147,1.0,8.565038158604081e-06,0.0,0.0,0.0,12.000052,0.0
test248.gcode,0.9998320198319459,1.0,6.7525742022561e-06,0.0,0.0,0.0,12.000052,0.0
test249.gcode,0.9998318651202258,1.0,6.8833115039888836e-06,0.0,0.0,0.0,12.000052,0.0
test25.gcode,0.9622428220866064,1.0,0.0006398161764706214,0.0,0.0,0.0,12.000052,0.0
test250.gcode,0.9997991117901582,1.0,8.801560579113749e-06,0.0,0.0,0.0,12.000052,0.0
test251.gcode,0.9998317442841353,1.0,6.883311504188933e-06,0.0,0.0,0.0,12.000052,0.0
test252.gcode,0.9981994556063648,1.0,0.00019543751225038539,0.0,0.0,0.0,12.000052,0.0
test253.gcode,0.99980444714862,1.0,1.123739816696739e-05,0.0,0.0,0.0,12.000052,0.0
test254.gcode,0.9998275266255334,1.0,8.450037822419711e-06,0.0,0.0,0.0,12.000052,0.0
test255.gcode,0.9998279704883561,1.0,9.277509720382201e-06,0.0,0.0,0.0,12.000052,0.0
test256.gcode,0.9816783070988386,1.0,0.0001355888461470147,0.0,0.0,0.0,12.000052,0.0
test257.gcode,0.9998034856628426,1.0,9.180864742211179e-06,0.0,0.0,0.0,12.000052,0.0
test258.gcode,0.9982535460216626,1.0,0.00012315820684312024,0.0,0.0,0.0,12.000052,0.0
test259.gcode,0.9841401776868527,1.0,0.00013581971953086563,0.0,0.0,0.0,12.000052,0.0
test26.gcode,0.9850746268656333,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test260.gcode,0.997320244746132,1.0,0.000274824273193945,0.0,0.0,0.0,12.000052,0.0
test261.gcode,0.9998034580179863,1.0,8.15402130722757e-06,0.0,0.0,0.0,12.000052,0.0
test262.gcode,0.9659348100621864,1.0,0.0003169473339547457,0.0,0.0,0.0,12.000052,0.0
test263.gcode,0.9998149174083109,1.0,9.273216953174392e-06,0.0,0.0,0.0,12.000052,0.0
test264.gcode,0.6391198045505735,1.0,0.0009308937750826309,0.0,0.0,0.0,12.000052,0.0
test265.gcode,0.9717542677922932,1.0,0.00042613518282635536,0.0,0.0,0.0,12.000052,0.0
test266.gcode,0.9909057768102181,1.0,0.00019184235292446823,0.0,0.0,0.0,12.000052,0.0
test267.gcode,0.9921617705997888,1.0,9.417648878378131e-05,0.0,0.0,0.0,12.000052,0.0
test268.gcode,0.9992442576000691,1.0,6.965112611326287e-05,0.0,0.0,0.0,12.000052,0.0
test269.gcode,0.9997902436666235,1.0,8.950268991703832e-06,0.0,0.0,0.0,12.000052,0.0
test27.gcode,0.6260869565213825,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test270.gcode,0.988982556425915,1.0,1.0093800087562115e-05,0.0,0.0,0.0,12.000052,0.0
test271.gcode,0.9979563029766928,1.0,0.00018919131219192643,0.0,0.0,0.0,12.000052,0.0
test272.gcode,0.9998127735166991,1.0,8.318610471177777e-06,0.0,0.0,0.0,12.000052,0.0
test273.gcode,0.9998076378474446,1.0,8.494794307756816e-06,0.0,0.0,0.0,12.000052,0.0
test274.gcode,0.9976388496104774,1.0,8.766898323698733e-05,0.0,0.0,0.0,12.000052,0.0
test275.gcode,0.9997970199389757,1.0,8.57987897655373e-06,0.0,0.0,0.0,12.000052,0.0
test276.gcode,0.9998241188356125,1.0,8.486389163019323e-06,0.0,0.0,0.0,12.000052,0.0
test277.gcode,0.7680811710784312,1.0,9.058625109676244e-05,0.0,0.0,0.0,12.000052,0.0
test278.gcode,0.9997901175500798,1.0,9.598191922982327e-06,0.0,0.0,0.0,12.000052,0.0
test279.gcode,0.9967727460997959,1.0,0.00022252004799637034,0.0,0.0,0.0,12.000052,0.0
test28.gcode,0.984374999999963,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test280.gcode,0.990290440761197,1.0,0.0001777661525053836,0.0,0.0,0.0,12.000052,0.0
test281.gcode,0.9998089832347185,1.0,1.0812674134305554e-05,0.0,0.0,0.0,12.000052,0.0
test282.gcode,0.9971306541715785,1.0,8.014878562573347e-06,0.0,0.0,0.0,12.000052,0.0
test283.gcode,0.9979648580529072,1.0,0.00011886213974905735,0.0,0.0,0.0,12.000052,0.0
test284.gcode,0.9998457978723285,1.0,7.277666887934316e-06,0.0,0.0,0.0,12.000052,0.0
test285.gcode,0.07928496010364755,1.0,0.021332983235527726,0.0,0.0,0.0,12.000052,0.0
test286.gcode,0.9977283549447915,1.0,8.801560579842709e-06,0.0,0.0,0.0,12.000052,0.0
test287.gcode,0.999498424571984,1.0,4.948663617357227e-05,0.0,0.0,0.0,12.000052,0.0
test288.gcode,0.9323291501024455,1.0,0.001610131718449255,0.0,0.0,0.0,12.000052,0.0
test289.gcode,0.9993530862972847,1.0,6.860045523597352e-05,0.0,0.0,0.0,12.000052,0.0
test29.gcode,0.9999999999994451,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test290.gcode,0.9983454213067658,1.0,9.131334178642752e-06,0.0,0.0,0.0,12.000052,0.0
test291.gcode,0.9987022805711758,1.0,0.0001645528402504539,0.0,0.0,0.0,12.000052,0.0
test292.gcode,0.9717945716732059,1.0,0.0006730333342088964,0.0,0.0,0.0,12.000052,0.0
test293.gcode,0.9984167542917773,1.0,8.107619922844324e-05,0.0,0.0,0.0,12.000052,0.0
test294.gcode,0.9904251096530909,1.0,7.83165502478709e-06,0.0,0.0,0.0,12.000052,0.0
test295.gcode,0.9998449669932344,1.0,6.490276569145933e-06,0.0,0.0,0.0,12.000052,0.0
test296.gcode,0.9729001318485571,1.0,0.00019138336809634536,0.0,0.0,0.0,12.000052,0.0
test297.gcode,0.9998201633988513,1.0,1.0665907005262541e-05,0.0,0.0,0.0,12.000052,0.0
test298.gcode,0.9998058589823338,1.0,8.065211549706324e-06,0.0,0.0,0.0,12.000052,0.0
test299.gcode,0.9998177180336263,1.0,9.101358745141752e-06,0.0,0.0,0.0,12.000052,0.0
test3.gcode,0.9999999999998376,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test30.gcode,0.9587458820573186,1.0,3.5783582089562965e-05,0.0,0.0,0.0,12.000052,0.0
test300.gcode,0.9750224526305123,1.0,6.88494651270549e-06,0.0,0.0,0.0,12.000052,0.0
test301.gcode,0.9690974841404609,1.0,0.00023422100469883928,0.0,0.0,0.0,12.000052,0.0
test302.gcode,0.9998225107703493,1.0,8.020240953966677e-06,0.0,0.0,0.0,12.000052,0.0
test303.gcode,0.9989847233710316,1.0,8.296495346955807e-06,0.0,0.0,0.0,12.000052,0.0
test304.gcode,0.9997949527301181,1.0,9.90099141171946e-06,0.0,0.0,0.0,12.000052,0.0
test305.gcode,0.9993916472742017,1.0,5.261358614240039e-05,0.0,0.0,0.0,12.000052,0.0
test306.gcode,0.9987483119976677,1.0,0.000133732154367603,0.0,0.0,0.0,12.000052,0.0
test307.gcode,0.9986356141292323,1.0,1.100843121412999e-05,0.0,0.0,0.0,12.000052,0.0
test308.gcode,0.9998167969264964,1.0,7.863779510108103e-06,0.0,0.0,0.0,12.000052,0.0
test309.gcode,0.9998214804479394,1.0,1.1354360481995526e-05,0.0,0.0,0.0,12.000052,0.0
test31.gcode,0.999999999999834,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test310.gcode,0.9997971307356145,1.0,8.684360844652768e-06,0.0,0.0,0.0,12.000052,0.0
test311.gcode,0.144983350143274,1.0,0.00041149987277414827,0.0,0.0,0.0,12.000052,0.0
test312.gcode,0.6925834140691186,1.0,0.011863701879872391,0.0,0.0,0.0,12.000052,0.0
test313.gcode,0.999815748249894,1.0,7.769397555960448e-06,0.0,0.0,0.0,12.000052,0.0
test314.gcode,0.9998173464712408,1.0,1.022825484696651e-05,0.0,0.0,0.0,12.000052,0.0
test315.gcode,0.9799173930337318,1.0,0.0006371751783397843,0.0,0.0,0.0,12.000052,0.0
test316.gcode,0.9998124400684915,1.0,1.0092780152440677e-05,0.0,0.0,0.0,12.000052,0.0
test317.gcode,0.991614431849658,1.0,0.0002958748296620762,0.0,0.0,0.0,12.000052,0.0
test318.gcode,0.9983429934457412,1.0,0.0002139478162111687,0.0,0.0,0.0,12.000052,0.0
test319.gcode,0.9961150626230758,1.0,0.0004389831746613379,0.0,0.0,0.0,12.000052,0.0
test32.gcode,0.9999999999998749,1.0,7.105427357601002e-15,0.0,0.0,0.0,12.000052,0.0
test320.gcode,0.9972700657533742,1.0,0.0002516742110417982,0.0,0.0,0.0,12.000052,0.0
test321.gcode,0.9983941288712429,1.0,7.668156690953657e-05,0.0,0.0,0.0,12.000052,0.0
test322.gcode,0.9966789577051105,1.0,0.00031898032352823205,0.0,0.0,0.0,12.000052,0.0
test323.gcode,0.9608806237547484,1.0,0.00017081815202086626,0.0,0.0,0.0,12.000052,0.0
test324.gcode,0.9545130421348231,1.0,8.172963411939796e-06,0.0,0.0,0.0,12.000052,0.0
test325.gcode,0.9978981493235841,1.0,0.00024216578738488523,0.0,0.0,0.0,12.000052,0.0
test326.gcode,0.9661128402047522,1.0,7.144010432537574e-06,0.0,0.0,0.0,12.000052,0.0
test327.gcode,0.9869113902175355,1.0,0.0007278881624562824,0.0,0.0,0.0,12.000052,0.0
test328.gcode,0.9998364781940399,1.0,7.487615088159685e-06,0.0,0.0,0.0,12.000052,0.0
test329.gcode,0.9989846826556108,1.0,7.07804284473718e-05,0.0,0.0,0.0,12.000052,0.0
test33.gcode,0.9754240456847452,1.0,1.9269230769225487e-05,0.0,0.0,0.0,12.000052,0.0
test330.gcode,0.9876975874293316,1.0,0.00013321203005065802,0.0,0.0,0.0,12.000052,0.0
test331.gcode,0.9505217272307059,1.0,0.00036078743317312465,0.0,0.0,0.0,12.000052,0.0
test332.gcode,0.9726575815001024,1.0,0.0005207465197569475,0.0,0.0,0.0,12.000052,0.0
test333.gcode,0.9849301340511061,1.0,9.881512220863046e-06,0.0,0.0,0.0,12.000052,0.0
test334.gcode,0.9980578622780332,1.0,1.0702303660129651e-05,0.0,0.0,0.0,12.000052,0.0
test335.gcode,0.9998178405024437,1.0,7.270083257763396e-06,0.0,0.0,0.0,12.000052,0.0
test336.gcode,0.999154869253626,1.0,9.02467747535849e-05,0.0,0.0,0.0,12.000052,0.0
test337.gcode,0.9597726782246462,1.0,3.336666666664693e-05,0.0,0.0,0.0,12.000052,0.0
test338.gcode,0.0403695112507837,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test339.gcode,0.9523809523797827,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test34.gcode,0.9999999999999587,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test340.gcode,0.999999999999965,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test341.gcode,0.9999999999993727,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test342.gcode,0.9999999999993072,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
test343.gcode,0.008490563498892694,1.0,0.00015900000000073077,0.0,0.0,0.0,12.000052,0.0
test344.gcode,0.9999999999999694,1.0,0.0,0.0,0.0,0.0,12.000052,0.0
