filename,first_token_latency_sec,inference_time_sec
test1.dxf,0.000000,14.020020
test10.dxf,0.000000,14.020020
test100.dxf,0.000000,14.020020
test1000.dxf,0.000000,14.020020
test101.dxf,0.000000,14.020020
test102.dxf,0.000000,14.020020
test103.dxf,0.000000,14.020020
test104.dxf,0.000000,14.020020
test105.dxf,0.000000,14.020020
test106.dxf,0.000000,14.020020
test107.dxf,0.000000,14.020020
test108.dxf,0.000000,14.020020
test109.dxf,0.000000,14.020020
test11.dxf,0.000000,14.020020
test110.dxf,0.000000,14.020020
test111.dxf,0.000000,14.020020
test112.dxf,0.000000,14.020020
test113.dxf,0.000000,14.020020
test114.dxf,0.000000,14.020020
test115.dxf,0.000000,14.020020
test116.dxf,0.000000,14.020020
test117.dxf,0.000000,14.020020
test118.dxf,0.000000,14.020020
test119.dxf,0.000000,14.020020
test12.dxf,0.000000,14.020020
test120.dxf,0.000000,14.020020
test121.dxf,0.000000,14.020020
test122.dxf,0.000000,14.020020
test123.dxf,0.000000,14.020020
test124.dxf,0.000000,14.020020
test125.dxf,0.000000,14.020020
test126.dxf,0.000000,14.020020
test127.dxf,0.000000,14.020020
test128.dxf,0.000000,14.020020
test129.dxf,0.000000,14.020020
test13.dxf,0.000000,14.020020
test130.dxf,0.000000,14.020020
test131.dxf,0.000000,14.020020
test132.dxf,0.000000,14.020020
test133.dxf,0.000000,14.020020
test134.dxf,0.000000,14.020020
test135.dxf,0.000000,14.020020
test136.dxf,0.000000,14.020020
test137.dxf,0.000000,14.020020
test138.dxf,0.000000,14.020020
test139.dxf,0.000000,14.020020
test14.dxf,0.000000,14.020020
test140.dxf,0.000000,14.020020
test141.dxf,0.000000,14.020020
test142.dxf,0.000000,14.020020
test143.dxf,0.000000,14.020020
test144.dxf,0.000000,14.020020
test145.dxf,0.000000,14.020020
test146.dxf,0.000000,14.020020
test147.dxf,0.000000,14.020020
test148.dxf,0.000000,14.020020
test149.dxf,0.000000,14.020020
test15.dxf,0.000000,14.020020
test150.dxf,0.000000,14.020020
test151.dxf,0.000000,14.020020
test152.dxf,0.000000,14.020020
test153.dxf,0.000000,14.020020
test154.dxf,0.000000,14.020020
test155.dxf,0.000000,14.020020
test156.dxf,0.000000,14.020020
test157.dxf,0.000000,14.020020
test158.dxf,0.000000,14.020020
test159.dxf,0.000000,14.020020
test16.dxf,0.000000,14.020020
test160.dxf,0.000000,14.020020
test161.dxf,0.000000,14.020020
test162.dxf,0.000000,14.020020
test163.dxf,0.000000,14.020020
test164.dxf,0.000000,14.020020
test165.dxf,0.000000,14.020020
test166.dxf,0.000000,14.020020
test167.dxf,0.000000,14.020020
test168.dxf,0.000000,14.020020
test169.dxf,0.000000,14.020020
test17.dxf,0.000000,14.020020
test170.dxf,0.000000,14.020020
test171.dxf,0.000000,14.020020
test172.dxf,0.000000,14.020020
test173.dxf,0.000000,14.020020
test174.dxf,0.000000,14.020020
test175.dxf,0.000000,14.020020
test176.dxf,0.000000,14.020020
test177.dxf,0.000000,14.020020
test178.dxf,0.000000,14.020020
test179.dxf,0.000000,14.020020
test18.dxf,0.000000,14.020020
test180.dxf,0.000000,14.020020
test181.dxf,0.000000,14.020020
test182.dxf,0.000000,14.020020
test183.dxf,0.000000,14.020020
test184.dxf,0.000000,14.020020
test185.dxf,0.000000,14.020020
test186.dxf,0.000000,14.020020
test187.dxf,0.000000,14.020020
test188.dxf,0.000000,14.020020
